id,num_orders
1277874,711.2931256991105
1128160,486.18340106754084
1088442,640.873093108637
1008071,985.3156007739296
1351714,997.8510653845084
1278748,889.2817366168346
1033118,937.1187027597437
1432496,883.1304825594356
1231141,1075.8833193447902
1026727,1030.5663416443806
1077204,1046.4840286628075
1438728,1146.2536039895872
1424161,951.3465044467818
1232750,91.52304688512797
1240251,90.66163309253484
1324350,87.83645521032196
1315410,88.55162856940997
1492833,91.86972021028362
1136861,90.37853005347834
1295531,92.32369657600674
1280308,84.8739389660542
1167103,89.32014463069513
1389109,86.43953007817748
1355488,114.6777007478241
1216663,101.12572790075455
1363746,101.12572790075455
1128710,107.58708845254121
1042523,102.4483121690455
1110118,102.78156000867925
1290610,101.33787108333854
1145669,111.00718598910385
1286261,116.72216453444389
1325159,101.33787108333854
1011543,119.2878735187687
1058360,117.7495368029082
1007123,101.77864354574557
1412939,93.66462671826474
1014783,100.9825929673527
1113754,102.06186231250435
1273175,102.16462368048555
1248159,121.51577858609639
1457927,99.35110233171697
1115454,102.68594574363236
1214752,903.3232456417597
1058556,1146.6061015113924
1353953,1145.7157346004517
1408738,1262.40153720419
1483186,1263.1777283223482
1052629,1033.3474854461613
1466020,878.2211281856758
1051717,1177.20194695084
1431922,1333.7705185916689
1216601,1072.2421558087417
1238090,100.8756487148089
1214968,128.2879337383219
1079476,109.5373130971642
1165310,146.78681597483262
1176334,192.65917719575808
1012940,88.7407111992026
1250538,124.4499996581517
1199727,86.28587928988782
1467998,126.5241870538206
1007279,135.41111015647576
1061973,190.95507697356922
1281392,145.99503688928894
1023051,178.27732624840422
1158061,97.77852304757383
1142648,104.7607426755118
1404159,120.70241423497303
1348850,107.28333707931804
1379341,92.11815488691272
1403602,100.8873691086808
1229591,99.6720163371478
1009044,322.728373111275
1066687,308.95876704644013
1167748,322.09889313715684
1075832,320.20174497659315
1151308,309.5514918658237
1262900,268.67872969465344
1080258,298.6470445252478
1497570,270.45821970431774
1316773,304.6835871571446
1173901,276.32109813462796
1020490,117.58769584531942
1054376,129.17215495716516
1066575,340.2406003925074
1428927,358.24255107394873
1195774,125.28781159935775
1482761,118.23441300982161
1359976,124.74503890227189
1054274,115.33095653609779
1197821,115.10345486332976
1048829,108.66479900735767
1273910,652.0857657216516
1238143,636.3939435864705
1474729,671.6697626980301
1350239,699.8278739621187
1440237,651.058973809237
1105342,661.6710817642589
1001956,636.3939435864705
1114835,649.8610464950118
1115501,671.6697626980301
1184958,661.6710817642589
1155995,98.86920651727418
1040659,95.06424875134442
1311681,88.24489096060528
1433355,94.02288188448806
1271815,83.94273306692028
1242344,87.73877582907349
1200743,93.58331071408685
1436480,88.62520977825406
1279838,85.57935844910125
1251356,89.4421889509227
1076920,147.20144043885537
1489348,143.6707895418709
1249911,147.20144043885537
1429083,144.44793252222132
1014635,146.9757614714707
1274715,128.0434759436004
1084623,146.9757614714707
1486084,143.03550715804656
1007567,142.35479970180145
1005224,149.62769383358878
1018869,914.2771109813917
1079368,736.2206081532402
1093376,633.2713401621596
1041123,697.4622404661117
1430566,687.728189365986
1040612,723.0701702281475
1392552,603.3272068630114
1281620,666.0185040234645
1005866,852.8444678885479
1037632,615.4485242269238
1386889,628.8420743723722
1173359,557.4142566526248
1367247,571.0857513884789
1482433,633.6633818634625
1257584,602.7417504327922
1114301,634.4103475668248
1421477,515.271581198355
1010322,627.9786828045566
1366678,537.2233357406732
1190900,603.3537115507116
1268984,235.31534937017017
1082662,281.28035912602417
1341057,290.5167811955559
1198596,270.08833177812653
1360054,267.49598958551786
1316119,278.5172731772267
1182553,243.74304512621157
1312899,272.65374481719806
1279295,257.26008636140125
1179644,273.15581894526497
1195643,177.59306020316
1400933,221.73526821954718
1006845,210.2592065463844
1244972,246.52301160913683
1211835,291.30904158259176
1245361,306.63802396492025
1205492,194.5066292942924
1459875,232.15553247637823
1369352,221.4286184763313
1279631,210.83738175154582
1197470,146.52302200250193
1364127,175.89668457947192
1473365,135.79895593315482
1413843,196.23286207286733
1116354,141.3789508011764
1185582,144.45791760601585
1359183,136.4380959136436
1259615,107.83731964368805
1175328,119.63956835189488
1017133,125.64499183661682
1073550,262.64550290275974
1052320,286.06120889866617
1218304,274.12120381907425
1403013,283.01963014294336
1213321,227.8563547977916
1059546,261.9414360743997
1037013,250.17359493475368
1030517,286.06120889866617
1413036,250.17359493475368
1010010,250.6597791578428
1446578,574.6767096059991
1465365,679.4091346374357
1026935,660.2171411318606
1117406,701.6751757421215
1304553,609.2315057380852
1221568,695.2266726292866
1385364,661.8070945723302
1387510,592.7394302122859
1020597,668.1008381651252
1419393,623.9761509330465
1003760,286.3259742525382
1207260,226.75819417220794
1110869,232.8015788721422
1146477,232.8015788721422
1207346,322.6873016542503
1408082,307.0354085574787
1376120,260.28001289087706
1407386,215.2367095772568
1497500,230.6364914590739
1194367,287.7672424117967
1272083,790.9633397893183
1099221,930.7458046933695
1406384,869.4607013744627
1360566,873.660641677393
1050703,827.041109767585
1419040,856.0629111048943
1255087,836.1971315903864
1169109,684.1594552074363
1231535,777.5189202588897
1475079,855.5771752443405
1121637,303.6375065107234
1286192,218.49148175765515
1076099,291.8181305126237
1135164,231.24520117003485
1243831,327.8937357203241
1247648,241.14313127645292
1080752,252.02158276334512
1006812,254.146716127516
1205020,285.04621555182325
1281256,285.04621555182325
1185139,755.0511377765769
1297480,740.9647665080016
1051229,802.3110659244941
1012762,749.469572004134
1005712,762.6352219580702
1290480,736.4113728955734
1107751,764.3248532430139
1448045,719.3010364250716
1320697,768.6322618960784
1343551,712.7631953018308
1465107,127.31640838207221
1041761,117.52914592177632
1359065,322.3740386197702
1083748,338.4091349551766
1174518,123.85195185928056
1309393,115.19843225279547
1173584,115.97121973451895
1362180,124.59540106882342
1402804,116.63562109025388
1379904,116.22029597469525
1234402,99.3906376517213
1232348,85.18913151564436
1186038,86.2010930724311
1228924,101.71825378578208
1420063,85.714043693226
1224017,89.52453494673775
1456472,85.58933196252755
1387675,89.52453494673775
1043351,91.54675933296396
1426735,84.57608088945051
1190633,480.6933750766948
1234168,437.63801194559346
1187850,518.8688873371477
1461408,491.79491710823754
1324628,449.14348562841076
1043320,442.3473187826884
1112006,460.0607652353707
1431890,548.8818806806167
1142113,514.898613620158
1473136,470.09522990197047
1129467,454.6872971308809
1440344,473.98099157872997
1199647,473.98099157872997
1329067,555.2880491048696
1310720,521.5992502896567
1187699,943.5212720142247
1490972,323.0744605326885
1188019,422.4788619293085
1393545,333.6353871445239
1196202,342.67697660865775
1289523,124.75588365919337
1306275,142.1019679891763
1123768,116.33779179976291
1495866,91.82768164962356
1251443,123.5259873182137
1112488,95.38938484388773
1248124,144.61907726862879
1361909,103.26665272627162
1484093,129.10271501658102
1137757,91.43299881745051
1049366,82.19022540685
1442356,137.32615779318954
1344308,99.2749699442732
1057310,114.26802895679063
1450163,113.37937718032494
1249769,117.10220982400415
1328737,136.55606528326766
1358230,117.7630749424529
1245395,98.51542122662936
1227902,123.26561978415174
1141892,49.90558360843583
1023603,46.662451440102664
1009205,46.18719575708992
1401622,46.79627126593639
1056837,115.69265494105794
1399479,77.81209658994912
1380035,42.67785398617743
1187248,46.79627126593639
1052075,46.79627126593639
1190890,46.79627126593639
1224120,121.13304640480986
1083028,132.45571486856534
1435741,112.47597021611963
1227990,112.7404084316529
1102401,123.13876313379693
1494941,142.76765228156626
1405194,120.03352094808231
1160706,110.67595999879465
1389486,147.7909989654103
1475674,111.01186442363121
1117711,29.983892047939236
1268268,34.021621340102165
1084245,33.09189567388795
1436228,29.704922877316008
1044490,58.42678237998105
1119951,99.60722004967403
1148469,79.61113023174777
1040533,81.43766256587864
1182305,79.61113023174777
1058670,77.8784473058106
1069033,78.90612329399511
1052272,51.290509019090685
1102729,53.446759591521754
1439572,66.47988095456
1091114,138.37167764050255
1066926,171.72078137502888
1042657,114.91708608491136
1126990,106.05320350574864
1135737,122.70034981173184
1264507,125.29175800449724
1220181,121.41673909529484
1483607,172.4333518834525
1465019,118.99487730155255
1142488,144.56230726895515
1103283,71.03173946478806
1398797,66.75821826455363
1198936,50.319105056570535
1206071,52.42498812610878
1148030,63.15932789615475
1293650,64.9751216548385
1200910,48.249747996056634
1285518,46.7357666247122
1080615,69.59178030623055
1254886,75.20184738244917
1083754,60.0813291616413
1462240,306.4368401792835
1135487,300.3059073849539
1018722,51.775637766780775
1172707,52.49297595761941
1162264,57.06869535827341
1086936,83.28012740942039
1207218,85.28119703394881
1040287,94.28096848220217
1430895,90.41046273475271
1029036,120.79072299780788
1338150,159.15333482247607
1352621,162.77054196664753
1068287,70.60962856220075
1032470,88.20291711714101
1455331,83.93542487607752
1244516,52.60129665692259
1327333,95.97219807910494
1077866,92.75628977565026
1157697,151.34264558526473
1359546,57.62094225449669
1083789,40.43165283006203
1186701,59.335376805559385
1307736,51.63431451761664
1169772,53.21512776943909
1423832,49.95132069722364
1052776,98.77303457696502
1017418,90.35840926319699
1084980,92.25032132083156
1049695,90.35840926319699
1152112,242.1654442002321
1073128,153.94265956549918
1400065,74.17415289656483
1078686,102.96207442802533
1442361,95.72262094604237
1438146,103.81945310757807
1229328,45.81389852343846
1154798,44.20273463452458
1258593,43.21880607594691
1214967,49.32416081833495
1415050,41.744865158258825
1249408,43.21880607594691
1217205,44.19709987672839
1403443,40.55925897884157
1323989,388.05280026192037
1063221,321.027860780683
1375428,384.71962186407177
1171835,388.05280026192037
1175458,337.669780431339
1022677,322.53677238468975
1064513,311.3105712826604
1141542,324.705480872338
1254313,367.055456024143
1429469,298.37967725650174
1140772,469.45652949783977
1473886,763.1725754211893
1040538,371.38663932571893
1300105,447.867650718925
1254975,483.9001388261742
1468203,455.62892166152096
1147088,1243.955614412388
1225845,751.0871450348615
1449493,375.1103366103365
1168141,461.1192197507297
1472121,42.015150879094506
1486257,37.5998564762272
1290578,38.249639799744585
1323798,37.5998564762272
1176875,27.697912037390953
1329642,29.98811028858362
1060343,32.89222885997217
1217405,31.761964191094087
1290002,324.3866496006154
1480585,368.43439623233525
1132573,369.099992534364
1057544,324.3866496006154
1185226,326.52753512780987
1332114,383.80492011414947
1006557,308.7804703897771
1223406,383.00771584682593
1165398,381.30605791754897
1252122,386.70952465566756
1043572,145.98125020938565
1120725,133.15304281089357
1493836,225.32114337015543
1382069,197.1781027571452
1262029,176.77739931463628
1436339,226.77163052821086
1171914,130.19434508587184
1222059,197.57662645469802
1179976,139.7752695399592
1312713,150.79493380424597
1168741,63.17081038482776
1108197,63.18470876252141
1322681,51.381768625108336
1446803,67.77481817081515
1460737,63.838002549565175
1378544,72.15528922509813
1223144,50.12295993717684
1415427,52.521766449493406
1238698,58.98623869348771
1273113,69.54343919490617
1024905,137.4837802074014
1161371,99.07794576892356
1335725,98.25576249613515
1185623,104.69134235425372
1495661,93.28953497533621
1059370,108.80168829983062
1485382,94.24644176094601
1136555,97.23344836414685
1113434,98.25576249613515
1476173,93.28953497533621
1098228,496.27946743705866
1080847,435.05779149396733
1064602,466.71095150652627
1093227,470.6584882031167
1177861,474.6610498489919
1259611,496.93481960745754
1274836,483.8683573680488
1030333,464.7074822922182
1249982,470.6584882031167
1188591,470.6584882031167
1387134,39.46163585436745
1055877,30.2521463439873
1308549,29.545366650436748
1205716,29.333147048751115
1471019,31.719195079536206
1245854,31.77110191570489
1453386,30.186276607934055
1234023,28.864733924205265
1302153,188.40986283288177
1246959,147.0680432184635
1433203,162.41487975592835
1339909,144.2067701758283
1161885,289.2750206391107
1437209,424.53372291177925
1357587,141.30602941554167
1418362,143.23159894101553
1118797,150.5982779669969
1109876,132.14605448229958
1103484,368.00712727197373
1179187,653.8347596579399
1262515,299.630316276156
1050801,330.4993506303215
1209593,337.5116720905709
1129604,344.0379089344743
1471717,1031.9089503643288
1147030,591.8912613144039
1374174,318.5254475651895
1347061,375.0481618424168
1101375,264.63462091393285
1398435,427.14674077513155
1353965,389.75603301294313
1183936,392.3745831571927
1311911,424.7140480672898
1062494,380.9065136222604
1410039,324.1993307093692
1187463,380.9065136222604
1082477,395.0228521321359
1345516,444.8035025187529
1302404,68.06170230019804
1319320,57.48735845739927
1363194,65.19083821890752
1150515,62.69408852260241
1465309,64.97675171594786
1373073,64.01428244084664
1164383,66.66509552314824
1302775,64.65399259519575
1439889,36.5704829561
1043720,38.321830198505886
1065834,45.28583360466097
1272505,37.8484552969011
1356980,45.03801854571961
1028730,61.158227582934664
1124574,44.74240919152101
1369044,48.473152913605915
1157352,43.56153602383749
1197335,486.95203585722413
1098456,457.736268370286
1004231,455.023977686697
1348678,596.1324845206921
1069114,918.3636152392907
1120606,977.1877939059967
1116595,355.22742838094666
1124659,501.0828314682472
1403491,1124.4745950060626
1124415,1044.632190783064
1380381,44.19532914059286
1110397,84.65256022840927
1051554,81.34566641729259
1158465,135.4725434136578
1120697,54.16787797791414
1080382,35.35827376778902
1288728,40.40364504979886
1023715,41.42813378556528
1010857,41.42813378556528
1432432,50.297273870579915
1343027,122.04329107666113
1048501,89.07528119021694
1154647,81.99409458399334
1019399,64.96937609790704
1272535,63.933218173936496
1321418,61.28125381757092
1473948,53.095902313060115
1083699,57.7984787404705
1258695,64.40295071197215
1293810,160.96504936368623
1321966,143.47032167124115
1376274,153.6698265909594
1453454,152.11579051846127
1341931,161.76044555026382
1133750,152.4120447047684
1452164,150.22491298118112
1142445,154.46563828006077
1334127,143.068979899462
1074156,181.33611248325366
1097952,52.00727733009525
1438615,57.02322669349324
1068496,335.4395528961098
1000100,281.62379029504325
1134437,53.422103391985715
1292242,59.40732221913546
1413791,57.02322669349324
1490069,59.74858019577108
1314145,59.55194290987783
1019214,341.5878163662065
1340547,376.94670667312266
1367086,387.25890542343643
1188841,443.51061833133076
1344109,377.81710020077566
1378136,483.1756466830219
1393759,364.05145162216996
1352569,372.9851353000641
1480595,358.26392947046224
1349200,347.5393678061963
1236400,43.52428998680932
1153639,43.28048484825879
1004909,39.69422872229244
1347302,38.3974016052156
1448703,43.95974871570535
1291242,38.3974016052156
1224254,40.56955836498496
1265051,68.63248414081627
1303545,72.15066144908776
1241905,64.00610406362435
1156187,81.79531043479065
1164364,62.83648357269861
1368515,64.81088948895419
1371309,53.6318392408507
1270509,51.3551843072993
1023956,81.79531043479065
1175778,67.25372062366442
1400016,288.40760447263364
1371135,235.27963477651036
1386866,215.76440916633953
1263387,245.28062250300218
1316202,222.60939057817308
1238695,240.79631870486023
1269164,269.2925151251277
1212464,273.1467469683541
1458850,273.1467469683541
1164926,245.28062250300218
1439647,296.43604346619486
1321232,322.1115067567943
1055592,336.6598694306522
1241427,412.57678180338274
1072422,281.2682784633553
1381948,286.7481058699897
1459193,297.82211578418895
1107012,314.58543343397463
1484291,334.5721094532572
1189072,341.9556960515545
1217722,85.40791517814793
1024786,85.79319656156139
1164714,89.13818498671257
1487084,80.18672050786098
1194216,80.78414809936518
1333009,85.79319656156139
1400194,80.93142092560396
1220768,79.23871903848512
1206564,118.62017017546347
1448674,98.17045829710511
1237375,109.94584779082838
1323061,98.17045829710511
1205077,235.53566414625394
1281460,257.84372475519064
1483448,90.231747216703
1406717,97.57544671876289
1439670,109.33285432033803
1311889,114.1981519574256
1408468,65.89783848052204
1025542,105.0584047589738
1160326,89.46005272335674
1443402,87.81659762325684
1226069,90.17630045143459
1175779,86.71427614310285
1495888,84.20070812049158
1226727,57.71591507035647
1088993,67.76641172504044
1162495,62.5546352724836
1171266,109.25047733318348
1018646,107.10897903214229
1224157,161.6774258917505
1476159,181.94449777838415
1481437,155.70405358757267
1137703,104.86695040022948
1443319,135.0458563821703
1297612,90.14632118948
1366087,133.1723193436508
1219884,124.11196796342986
1495062,416.7698217074406
1079487,463.210722244054
1415325,429.4818727231501
1347027,432.34551966273744
1006493,451.8798588685871
1005118,411.36372796777204
1486530,441.22614040116986
1269555,425.26837809052756
1250542,459.423971820395
1218398,405.46416713509865
1088412,68.96286402151514
1341714,85.18418108839657
1317606,82.33327266255809
1191523,81.0225804154021
1373558,113.42516694853532
1144418,152.00778902992852
1482712,149.81878548095767
1290408,64.30478673916534
1044002,96.37977384821534
1156368,87.65988750898988
1040430,448.1986443138191
1087004,493.3955013716314
1042794,458.700332450767
1359630,570.0796712819272
1059906,546.0346791544347
1340375,521.5376027427035
1167679,543.9217284752472
1118042,405.0959920636748
1433454,443.0027794360161
1414239,519.7777059641126
1333032,193.99203958917084
1074655,65.57922063864281
1017569,96.10142267359981
1047271,94.8546670529008
1364823,129.56446382305165
1081645,122.77104553326646
1193498,125.65770889149464
1308101,80.21346018791812
1295480,136.44890244763906
1026912,109.04394405238473
1170447,385.1614333744106
1141028,419.4059692950835
1283426,399.7632961453694
1353711,412.2792346906012
1053353,437.657974153051
1077335,452.90723548033037
1347043,394.497396814537
1222655,409.0747888208988
1413603,399.7632961453694
1166615,414.53846448456926
1251605,50.90283655276256
1207693,49.678866068035575
1108927,266.1091929973453
1388671,232.3173769651428
1286860,38.75797201713225
1306117,44.47045987124612
1493718,47.66775860103292
1289654,46.97625677535956
1140803,44.98738866343137
1164395,42.16232103744361
1131843,41.3339694995802
1437106,43.502395907699174
1360876,40.259684632470886
1383471,41.66734030032408
1008063,44.13044716200075
1465304,42.34841335652567
1045061,43.164713828306645
1461030,37.0622104713907
1207213,43.633950614335944
1247289,682.3247515233883
1005108,900.3216322334902
1034753,767.2861222845511
1306222,781.0118852531831
1383467,856.3286132293945
1264972,781.0118852531831
1061474,846.2993004934714
1132437,721.1456018282363
1115805,859.6401767788166
1016058,728.8870070977794
1137610,823.4276660875872
1480777,953.340445414756
1494822,1009.4381944644803
1464047,794.0635432117568
1472699,1133.3736050200434
1376448,1121.2179838612783
1282271,738.1956340031223
1408615,858.3975011036935
1023846,832.1535199134679
1243501,880.5724787180492
1129707,315.9947566935694
1260334,322.4414620352672
1021163,324.4370817281068
1140966,303.74259824816124
1243209,321.66815469074504
1083760,341.4652911100725
1381446,309.77137267170144
1005261,328.1523860485232
1252533,315.2355154979238
1188240,297.0589029037807
1160081,238.00414723540976
1008310,234.19878683479308
1221080,277.73944052265233
1059966,191.3795588562217
1242487,202.09772594558007
1421837,222.73173310897556
1057534,188.50058414238012
1323943,187.95514342039309
1064030,218.13893660816316
1498348,244.51613087267737
1136118,112.52096673461605
1134200,112.52096673461605
1145773,129.66343135030627
1190892,112.28594217834225
1466336,133.24599809449384
1134658,124.37838022174597
1459356,106.8742453229059
1426808,115.06977434706384
1296652,124.77489686631824
1348796,112.0929304844803
1120430,208.41001854385115
1247851,207.2226425846036
1031048,212.14135374144877
1106408,195.93039889862092
1029543,206.28506154113018
1193017,194.55119016951969
1261642,201.94121790308913
1395556,204.44960912312555
1005813,238.49082091271046
1037275,234.37186519782244
1442044,75.76097784383504
1307339,77.36594439162826
1196209,71.66710797746401
1482208,80.05585133603161
1379112,71.67669938419434
1128418,84.73032017928912
1467469,91.232317017764
1120268,80.42060117568047
1346817,82.51005133052891
1441892,77.27417651183656
1113611,157.7496282804647
1265885,164.79461914697475
1466429,156.65596421573443
1180816,145.65640099586682
1315750,145.9217036634974
1407545,147.90214494655237
1420309,157.35988065165043
1262288,125.2469121397992
1069047,148.45017263712967
1135656,151.1026484249743
1086750,343.9447292141626
1159714,347.54326652865603
1240555,288.93538660615013
1124593,297.78538052336484
1083372,364.70525812291135
1186898,308.35530493122053
1000649,288.8987605231547
1356969,340.5121060998738
1305931,312.4630706615341
1223568,281.8586981719892
1025605,169.39086504859048
1046412,159.24683629445033
1115576,192.16885254812848
1199659,173.98898105295345
1499049,150.26252832062886
1324623,198.24243820470534
1322481,174.1701922767219
1231854,157.5167551683378
1219611,151.34967190325736
1341241,199.68653944526207
1213246,172.44464222553034
1303698,169.0313281645441
1137709,369.0922531504731
1185120,358.337375443334
1371702,133.44214356567184
1208218,132.6944842639903
1035515,158.946245565558
1386342,144.48013429285174
1143967,116.37091101791133
1377191,102.49128738231869
1008206,302.1480086601673
1479104,287.8943551347032
1207945,328.0373967867707
1061234,289.57567149564545
1453841,292.13587543559373
1154063,376.3119832760046
1219733,353.33153500501606
1399265,269.3728237532366
1458672,284.1305864771897
1496971,286.87061444580314
1233312,123.59379484079781
1264605,180.8483936908531
1068894,130.97811349623592
1056311,156.8061315213131
1305530,171.62874910802225
1103403,128.56103582832472
1257959,148.94593390136885
1124544,121.19104723092995
1079989,113.55904834166633
1463282,127.92947891325667
1467510,142.4715617636233
1191200,144.69690240077713
1173754,144.69690240077713
1262678,144.83042307582815
1390007,238.3786398562486
1039345,189.106266486748
1350477,175.90851019697143
1110823,159.66124576617986
1211565,159.50750230563088
1350329,201.82925523897435
1072530,137.38810825133658
1445154,129.93219946361123
1472817,117.9297820155653
1232736,118.99057689162466
1378869,136.39163873826243
1272128,123.30154272367153
1049965,120.51674269291486
1034550,131.39418357772493
1050805,131.78863348173334
1181479,121.92790015285016
1329551,596.6141454019105
1327025,579.299447487394
1122935,619.82525031688
1493967,568.7723027784601
1342800,654.3401892933692
1130779,589.3981335748667
1209612,598.9384696100378
1082880,613.7145550277404
1355118,608.4821263853156
1313071,640.1149638183083
1364001,751.6039946994903
1158273,871.1052837575769
1179879,603.3241118428447
1072628,700.0100560628446
1078195,684.111745738721
1014743,668.3345357685105
1093556,1119.9360869224677
1394305,754.5109194885121
1180962,576.3551305407221
1317465,652.0363340483456
1285290,91.03652342330518
1283478,106.07812283711753
1403548,82.19035591682758
1126214,90.73569018153407
1264973,81.65808842027644
1305760,70.30509240689713
1357985,77.5502877624706
1341978,69.21214098645409
1017304,82.03696834671085
1110867,672.2126375688063
1137245,690.8039039327307
1403820,672.2126375688063
1256510,587.5408249849393
1353789,675.5724920643381
1007195,699.4473693316845
1400253,662.4791464001909
